date,close,全收益收盘点位(元),市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2006/5/10,1265.933,,2.93134E+12,8.34555E+11,19.2467,1,15.4108,14.2276,13.5388
2006/5/11,1255.035,,2.90487E+12,8.27347E+11,19.1085,0.9923,15.4266,14.2313,13.5388
2006/5/12,1296.257,,3.02119E+12,8.54559E+11,19.8542,1,15.4314,14.2406,13.5388
2006/5/15,1352.155,,3.13946E+12,8.91663E+11,20.6507,1,15.4572,14.2498,13.5388
2006/5/16,1331.127,,3.04984E+12,8.77455E+11,20.0284,0.9962,15.4572,14.2512,13.5404
2006/5/17,1335.523,,3.06032E+12,8.80325E+11,20.0903,0.9962,15.4628,14.2526,13.5404
2006/5/18,1331.201,,3.03687E+12,8.77863E+11,19.9363,0.9887,15.4812,14.2669,13.5404
2006/5/19,1366.097,,3.10674E+12,9.009E+11,20.365,0.9962,15.4821,14.2811,13.5404
2006/5/22,1373.674,,3.08955E+12,9.06032E+11,20.2506,0.9925,15.488,14.2851,13.5404
2006/5/23,1317.654,,2.99489E+12,8.69286E+11,19.6268,0.9739,15.488,14.2891,13.5469
2006/5/24,1308.242,,2.97877E+12,8.63365E+11,19.5785,0.9703,15.5036,14.2905,13.5469
2006/5/25,1307.697,,2.96117E+12,8.62424E+11,19.5119,0.9667,15.5106,14.292,13.5469
2006/5/26,1331.02,,2.99989E+12,8.77968E+11,19.7671,0.9742,15.511,14.2931,13.5469
2006/5/29,1366.292,,3.06194E+12,9.00705E+11,20.1759,0.989,15.5197,14.2943,13.5469
2006/5/30,1378.756,,3.06662E+12,9.08752E+11,20.2687,0.9927,15.5197,14.298,13.5502
2006/5/31,1365.451,,3.02742E+12,8.99758E+11,20.0768,0.9781,15.5431,14.3016,13.5502
2006/6/1,1402.879,,3.09614E+12,9.24366E+11,20.5326,0.9964,15.5489,14.3141,13.5502
2006/6/2,1390.116,,3.05383E+12,9.15901E+11,20.2534,0.9855,15.5544,14.3265,13.5502
2006/6/5,1403.163,,3.07786E+12,9.25279E+11,20.4128,0.9928,15.5664,14.3395,13.5502
2006/6/6,1399.142,,3.06698E+12,9.21783E+11,20.3321,0.9856,15.5664,14.3525,13.5524
2006/6/7,1320.233,,2.90671E+12,8.69107E+11,19.2696,0.9355,15.5734,14.3573,13.5524
2006/6/8,1325.979,,2.91325E+12,8.73134E+11,19.3082,0.9357,15.5806,14.3621,13.5524
2006/6/9,1294.185,,2.8434E+12,8.52704E+11,18.8452,0.9181,15.5909,14.3737,13.5524
2006/6/12,1297.67,,2.84744E+12,8.55464E+11,18.8723,0.9184,15.6187,14.3853,13.5524
2006/6/13,1298.276,,2.83014E+12,8.55838E+11,18.7576,0.9117,15.6187,14.3966,13.554
2006/6/14,1283.88,,2.78819E+12,8.46452E+11,18.4796,0.9049,15.6223,14.4079,13.554
2006/6/15,1285.385,,2.79061E+12,8.47639E+11,18.4956,0.9053,15.6277,14.4101,13.554
2006/6/16,1318.01,,2.87356E+12,8.69545E+11,19.0454,0.9196,15.6281,14.4123,13.554
2006/6/19,1334.893,,2.89426E+12,8.80716E+11,19.1826,0.9268,15.6409,14.4178,13.554
2006/6/20,1338.223,,2.89604E+12,8.82892E+11,19.1944,0.9271,15.6409,14.4234,13.5619
2006/6/21,1333.532,,2.9111E+12,8.79963E+11,19.2942,0.9343,15.6542,14.425,13.5619
2006/6/22,1331.553,,2.90144E+12,8.78959E+11,19.2301,0.9241,15.6684,14.4265,13.5619
2006/6/23,1339.446,,2.91779E+12,8.8402E+11,19.3385,0.9381,15.6741,14.4367,13.5619
2006/6/26,1363.413,,2.97409E+12,8.99946E+11,19.7117,0.9486,15.6811,14.4469,13.5619
2006/6/27,1363.896,,2.98953E+12,9.0036E+11,19.814,0.9522,15.6811,14.4493,13.5657
2006/6/28,1362.885,,2.98495E+12,8.99287E+11,19.7837,0.949,15.6817,14.4516,13.5657
2006/6/29,1395.124,,3.04825E+12,9.20152E+11,20.2032,0.9729,15.7193,14.4576,13.5657
2006/6/30,1393.963,,3.05249E+12,9.19808E+11,20.2253,0.973,15.7375,14.4636,13.5657
2006/7/3,1420.328,,3.17032E+12,9.51713E+11,20.4011,0.9899,15.757,14.4673,13.5657
2006/7/4,1411.013,,3.14521E+12,9.51213E+11,20.2395,0.9698,15.757,14.4709,13.57
2006/7/5,1393.009,,3.09628E+12,9.39389E+11,19.9246,0.9431,15.7596,14.4758,13.57
2006/7/6,1418.675,,3.14826E+12,9.56503E+11,20.2591,0.9767,15.7613,14.4806,13.57
2006/7/7,1410.429,,3.13601E+12,9.51373E+11,20.1803,0.9568,15.7634,14.4954,13.57
2006/7/10,1412.124,,3.14143E+12,9.52811E+11,20.2152,0.9603,15.7643,14.5101,13.57
2006/7/11,1418.575,,3.15266E+12,9.57204E+11,20.2923,0.9802,15.7643,14.5153,13.5729
2006/7/12,1419.199,,3.14833E+12,9.57668E+11,20.2685,0.9737,15.7836,14.5204,13.5729
2006/7/13,1346.088,,2.99435E+12,9.07781E+11,19.2772,0.8885,15.8177,14.524,13.5729
2006/7/14,1357.129,,3.00883E+12,9.15243E+11,19.3602,0.8987,15.8467,14.5276,13.5729
2006/7/17,1372.254,,3.04429E+12,9.25567E+11,19.5868,0.9055,15.8893,14.5287,13.5729
2006/7/18,1373.416,,3.04628E+12,9.26212E+11,19.5981,0.9058,15.8893,14.5299,13.5884
2006/7/19,1336.644,,3.85534E+12,9.12289E+11,21.0798,1,15.9193,14.5378,13.5884
2006/7/20,1345.194,,3.87334E+12,9.17834E+11,21.1726,1,16.0001,14.5457,13.5884
2006/7/21,1356.033,,3.8961E+12,9.2539E+11,21.2969,1,16.0185,14.5676,13.5884
2006/7/24,1358.122,,3.89288E+12,9.26698E+11,21.2734,0.9968,16.1709,14.5895,13.5884
2006/7/25,1374.17,,3.93722E+12,9.38283E+11,21.5115,1,16.1709,14.594,13.6057
2006/7/26,1371.295,,3.92879E+12,9.36382E+11,21.5177,1,16.7528,14.5984,13.6057
2006/7/27,1355.545,,3.90024E+12,9.25415E+11,21.3618,0.9937,16.8455,14.6033,13.6057
2006/7/28,1341.393,,3.86385E+12,9.15505E+11,21.1192,0.981,16.9622,14.6082,13.6057
2006/7/31,1294.328,,3.74787E+12,8.83143E+11,20.4868,0.9685,17.2361,14.6105,13.6057
2006/8/1,1282.057,,3.70767E+12,8.75029E+11,20.2355,0.9308,17.2361,14.6128,13.614
2006/8/2,1275.088,,3.70787E+12,8.70265E+11,20.2619,0.9436,17.3073,14.6174,13.614
2006/8/3,1271.744,,3.70547E+12,8.68326E+11,20.2426,0.9313,17.5735,14.6219,13.614
2006/8/4,1241.908,,3.64218E+12,8.47901E+11,19.889,0.891,18.4796,14.6322,13.614
2006/8/7,1224.102,,3.59088E+12,8.37975E+11,19.6068,0.8696,18.4956,14.6424,13.614
2006/8/8,1252.386,,3.66659E+12,8.57497E+11,20.0407,0.9009,18.4956,14.6459,13.6228
2006/8/9,1251.298,,3.65953E+12,8.57337E+11,19.9402,0.8951,18.7074,14.6493,13.6228
2006/8/10,1271.473,,3.72256E+12,8.71429E+11,20.2727,0.9508,18.7576,14.6524,13.6228
2006/8/11,1275.654,,3.71828E+12,8.76006E+11,20.2681,0.9417,18.8452,14.6554,13.6228
2006/8/14,1245.721,,3.64181E+12,8.55544E+11,19.796,0.8716,18.8723,14.6564,13.6228
2006/8/15,1265.863,,3.77025E+12,8.9383E+11,19.8661,0.878,18.8723,14.6574,13.642
2006/8/16,1283.567,,3.81912E+12,9.06381E+11,20.036,0.8936,19.0454,14.6613,13.642
2006/8/17,1271.627,,3.78575E+12,8.99859E+11,19.8626,0.8727,19.1085,14.6652,13.642
2006/8/18,1267.866,,3.77274E+12,8.97267E+11,19.6895,0.852,19.1259,14.671,13.642
2006/8/21,1270.562,,3.77517E+12,8.99548E+11,19.6952,0.8524,19.1826,14.6768,13.642
2006/8/22,1285.268,,3.80223E+12,9.1014E+11,19.8028,0.8649,19.1826,14.6815,13.6548
2006/8/23,1285.68,,3.80382E+12,9.1053E+11,19.6656,0.8443,19.1944,14.6862,13.6548
2006/8/24,1292.401,,3.82126E+12,9.15459E+11,19.7503,0.8537,19.2301,14.6907,13.6548
2006/8/25,1295.437,,3.82022E+12,9.18029E+11,19.7661,0.8542,19.2467,14.6952,13.6548
2006/8/28,1325.894,,3.88181E+12,9.39781E+11,20.0247,0.8902,19.2696,14.6994,13.6548
2006/8/29,1330.155,,3.88561E+12,9.42638E+11,20.0295,0.8935,19.2696,14.7036,13.6613
2006/8/30,1334.671,,3.89043E+12,9.45945E+11,19.9434,0.885,19.2772,14.7262,13.6613
2006/8/31,1338.694,,3.89113E+12,9.45762E+11,19.939,0.8794,19.2942,14.7489,13.6613
2006/9/1,1318.099,,3.84661E+12,9.30941E+11,19.7108,0.8358,19.3082,14.7571,13.6613
2006/9/4,1337.243,,3.88559E+12,9.44688E+11,19.9105,0.8713,19.3385,14.7653,13.6613
2006/9/5,1340.682,,3.89627E+12,9.47107E+11,19.9652,0.8863,19.3385,14.7829,13.6717
2006/9/6,1346.367,,3.91638E+12,9.51084E+11,20.0682,0.9012,19.3602,14.8004,13.6717
2006/9/7,1328.377,,3.89468E+12,9.38341E+11,19.7037,0.8261,19.5119,14.8142,13.6717
2006/9/8,1332.153,,3.91085E+12,9.41199E+11,19.7855,0.8439,19.5785,14.8281,13.6717
2006/9/11,1338.755,,3.92766E+12,9.46807E+11,19.8706,0.8617,19.5868,14.8284,13.6717
2006/9/12,1347.639,,3.98672E+12,9.53219E+11,20.166,0.908,19.5868,14.8287,13.6809
2006/9/13,1338.386,,3.97504E+12,9.46686E+11,20.1069,0.9054,19.5981,14.8298,13.6809
2006/9/14,1338.278,,3.97328E+12,9.46509E+11,20.098,0.9029,19.6068,14.8309,13.6809
2006/9/15,1362.322,,4.0551E+12,9.63839E+11,20.5119,0.9715,19.6268,14.8342,13.6809
2006/9/18,1375.563,,4.07351E+12,9.73157E+11,20.605,0.9744,19.6656,14.8375,13.6809
2006/9/19,1378.309,,4.07477E+12,9.75148E+11,20.6114,0.9745,19.6656,14.8654,13.6971
2006/9/20,1378.459,,4.06096E+12,9.75956E+11,20.5415,0.9689,19.6895,14.8932,13.6971
2006/9/21,1387.37,,4.0812E+12,9.81882E+11,20.6405,0.9746,19.6952,14.9404,13.6971
2006/9/22,1374.852,,4.06282E+12,9.72982E+11,20.5475,0.9663,19.7037,14.9876,13.6971
2006/9/25,1372.399,,4.04987E+12,9.71215E+11,20.482,0.9524,19.7108,14.9955,13.6971
2006/9/26,1357.646,,4.02322E+12,9.60715E+11,20.3473,0.9413,19.7108,15.0033,13.7096
2006/9/27,1371.117,,4.05173E+12,9.70547E+11,20.4901,0.9554,19.7117,15.0057,13.7096
2006/9/28,1387.002,,4.07654E+12,9.82028E+11,20.6156,0.9722,19.7503,15.0081,13.7096
2006/9/29,1403.265,,4.10813E+12,9.93558E+11,20.7741,0.9778,19.7661,15.0118,13.7096
2006/10/9,1436.074,,4.20062E+12,1.02004E+12,21.2436,0.9862,19.7671,15.0155,13.7096
2006/10/10,1437.245,,4.06477E+12,1.02083E+12,20.5595,0.9587,19.7671,15.0186,13.7133
2006/10/11,1435.906,,4.0748E+12,1.01997E+12,20.6049,0.9588,19.7837,15.0216,13.7133
2006/10/12,1426.5,,4.05754E+12,1.01281E+12,20.5176,0.9452,19.7855,15.0233,13.7133
2006/10/13,1430.882,,4.07202E+12,1.01626E+12,20.554,0.9536,19.796,15.025,13.7133
2006/10/16,1418.517,,4.03623E+12,1.0074E+12,20.3732,0.9237,19.8028,15.0266,13.7133
2006/10/17,1414.448,,4.01843E+12,1.00447E+12,20.1615,0.8641,19.8028,15.0281,13.7207
2006/10/18,1437.593,,4.07074E+12,1.02103E+12,20.4095,0.9268,19.814,15.0287,13.7207
2006/10/19,1439.377,,4.07628E+12,1.0225E+12,20.4322,0.9297,19.8542,15.0293,13.7207
2006/10/20,1440.182,,4.08172E+12,1.02318E+12,20.4378,0.9299,19.8626,15.0333,13.7207
2006/10/23,1408.715,,4.02536E+12,1.00084E+12,20.0617,0.8414,19.8661,15.0374,13.7207
2006/10/24,1440.054,,4.12632E+12,1.02356E+12,20.5508,0.9517,19.8661,15.0398,13.7311
2006/10/25,1446.825,,4.13917E+12,1.02809E+12,20.5741,0.9572,19.8706,15.0422,13.7311
2006/10/26,1456.095,,4.15485E+12,1.0464E+12,20.5717,0.9547,19.889,15.045,13.7311
2006/10/27,1439.05,,4.11528E+12,1.03455E+12,20.1258,0.8484,19.9105,15.0478,13.7311
2006/10/30,1446.239,,4.11937E+12,1.03934E+12,19.6248,0.7454,19.9105,15.0595,13.7311
2006/10/31,1464.473,,4.19425E+12,1.05229E+12,19.2621,0.7143,19.889,15.0712,13.7335
2006/11/1,1479.409,,4.23918E+12,1.06466E+12,19.4685,0.7309,19.889,15.0845,13.7335
2006/11/2,1479.656,,4.22684E+12,1.06409E+12,19.4069,0.7289,19.889,15.0978,13.7335
2006/11/3,1488.291,,4.25328E+12,1.07121E+12,19.5287,0.7349,19.889,15.1002,13.7335
2006/11/6,1507.891,,4.32285E+12,1.08495E+12,19.8481,0.788,19.889,15.1027,13.7335
2006/11/7,1516.104,,4.34013E+12,1.09111E+12,19.9258,0.8068,19.889,15.1182,13.7364
2006/11/8,1498.173,,4.27894E+12,1.0788E+12,19.6449,0.7474,19.889,15.1337,13.7364
2006/11/9,1524.714,,4.35224E+12,1.0981E+12,19.9815,0.8208,19.9105,15.1615,13.7364
2006/11/10,1504.062,,5.46004E+12,1.10633E+12,21.3648,0.9948,19.9246,15.1892,13.7364
2006/11/13,1475.779,,5.42663E+12,1.0869E+12,21.2324,0.9819,19.9258,15.2104,13.7364
2006/11/14,1493.776,,5.49512E+12,1.09936E+12,21.5004,0.9948,19.9258,15.2315,13.7664
2006/11/15,1534.762,,5.60637E+12,1.12909E+12,21.9357,1,19.9363,15.2458,13.7664
2006/11/16,1533.288,,5.70419E+12,1.1279E+12,22.3184,1,19.939,15.26,13.7664
2006/11/17,1562.084,,5.7965E+12,1.14928E+12,22.6796,1,19.9402,15.2649,13.7664
2006/11/20,1593.158,,5.95224E+12,1.17296E+12,23.2889,1,19.9434,15.2697,13.7664
2006/11/21,1612.249,,6.00926E+12,1.1865E+12,23.512,1,19.9434,15.281,13.7696
2006/11/22,1624.028,,6.00664E+12,1.19633E+12,23.5018,0.9975,19.9652,15.2922,13.7696
2006/11/23,1634.914,,6.06914E+12,1.20457E+12,23.7463,1,19.9815,15.2968,13.7696
2006/11/24,1636.58,,6.01469E+12,1.20666E+12,23.5333,0.9975,20.0247,15.3013,13.7696
2006/11/27,1651.801,,5.98252E+12,1.21772E+12,23.4074,0.9899,20.0284,15.3031,13.7696
2006/11/28,1644.014,,5.95064E+12,1.21245E+12,23.2827,0.9849,20.0284,15.3048,13.7733
2006/11/29,1667.142,,6.00259E+12,1.22953E+12,23.4859,0.99,20.0295,15.3164,13.7733
2006/11/30,1714.358,,6.1488E+12,1.26592E+12,24.058,1,20.036,15.3279,13.7733
2006/12/1,1729.224,,6.14365E+12,1.27661E+12,24.0341,0.9975,20.0407,15.3281,13.7733
2006/12/4,1780.736,,6.3173E+12,1.31341E+12,24.7134,1,20.0617,15.3282,13.7733
2006/12/5,1794.231,,6.35002E+12,1.32254E+12,24.8414,1,20.0617,15.3332,13.7886
2006/12/6,1779.411,,6.28234E+12,1.31441E+12,24.5766,0.995,20.0682,15.3381,13.7886
2006/12/7,1775.714,,6.2998E+12,1.31188E+12,24.6449,0.9951,20.0768,15.3487,13.7886
2006/12/8,1711.584,,6.14296E+12,1.26602E+12,24.0314,0.9852,20.0903,15.3592,13.7886
2006/12/11,1789.924,,6.40649E+12,1.32325E+12,25.0623,1,20.098,15.3718,13.7886
2006/12/12,1802.788,,6.53768E+12,1.33302E+12,25.5755,1,20.098,15.3845,13.7995
2006/12/13,1803.856,,6.55251E+12,1.33446E+12,25.6335,1,20.1069,15.3871,13.7995
2006/12/14,1836.143,,6.62408E+12,1.35809E+12,25.9135,1,20.1258,15.3897,13.7995
2006/12/15,1867.636,,6.69894E+12,1.38139E+12,26.2064,1,20.1615,15.3905,13.7995
2006/12/18,1916.108,,6.88991E+12,1.41706E+12,26.9535,1,20.166,15.3912,13.7995
2006/12/19,1921.444,,6.99093E+12,1.42141E+12,27.3486,1,20.166,15.401,13.8276
2006/12/20,1936.547,,6.98738E+12,1.43402E+12,27.3299,0.9976,20.1759,15.4108,13.8276
2006/12/21,1908.985,,6.89639E+12,1.4148E+12,26.974,0.9952,20.1803,15.4187,13.8276
2006/12/22,1895.644,,6.89246E+12,1.40621E+12,26.9587,0.9928,20.2032,15.4266,13.8276
2006/12/25,1939.104,,7.21361E+12,1.43922E+12,28.2148,1,20.2152,15.429,13.8276
2006/12/26,1938.238,,7.38422E+12,1.43943E+12,28.8821,1,20.2152,15.4314,13.8318
2006/12/27,1982.877,,7.56661E+12,1.47342E+12,29.5955,1,20.2253,15.4443,13.8318
2006/12/28,1979.933,,7.71632E+12,1.47222E+12,30.181,1,20.2355,15.4572,13.8318
2006/12/29,2041.047,,8.07848E+12,1.52035E+12,31.5976,1,20.2395,15.46,13.8318
2007/1/4,2067.092,,8.36541E+12,1.57993E+12,31.748,1,20.2426,15.4628,13.8318
2007/1/5,2072.883,,8.06107E+12,1.58773E+12,30.5929,0.9953,20.2426,15.472,13.8516
2007/1/8,2131.556,,8.22572E+12,1.63232E+12,31.2178,0.9953,20.2506,15.4812,13.8516
2007/1/9,2200.086,,8.5559E+12,1.68533E+12,32.4709,1,20.2534,15.4817,13.8516
2007/1/10,2255.966,,8.60191E+12,1.72981E+12,32.6455,1,20.2591,15.4821,13.8516
2007/1/11,2231.629,,8.40105E+12,1.7108E+12,31.8832,0.9953,20.2619,15.485,13.8516
2007/1/12,2173.747,,8.11464E+12,1.66901E+12,30.7963,0.986,20.2619,15.488,13.8522
2007/1/15,2287.342,,8.50789E+12,1.75618E+12,32.2854,0.9953,20.2681,15.4958,13.8522
2007/1/16,2353.874,,8.58659E+12,1.80854E+12,32.584,0.9977,20.2685,15.5036,13.8522
2007/1/17,2308.931,,8.44181E+12,1.77335E+12,32.0346,0.9907,20.2687,15.5071,13.8522
2007/1/18,2317.095,,8.34545E+12,1.78127E+12,31.6463,0.9838,20.2727,15.5106,13.8522
2007/1/19,2396.093,,8.56295E+12,1.84461E+12,32.4711,0.9954,20.2727,15.5108,13.859
2007/1/22,2491.313,,8.86664E+12,1.91795E+12,33.6203,1,20.2923,15.511,13.859
2007/1/23,2508.13,,1.02507E+13,1.95994E+12,37.5209,1,20.3321,15.5154,13.859
2007/1/24,2536.428,,1.03049E+13,1.98605E+12,37.7195,1,20.3473,15.5197,13.859
2007/1/25,2452.831,,9.85941E+12,1.91866E+12,36.0887,0.9954,20.365,15.5314,13.859
2007/1/26,2512.922,,9.9667E+12,1.96656E+12,36.4808,0.9954,20.365,15.5431,13.8647
2007/1/29,2576.917,,1.01593E+13,2.02964E+12,37.1859,0.9954,20.3732,15.546,13.8647
2007/1/30,2551.884,,1.01068E+13,2.01018E+12,36.9804,0.9932,20.4011,15.5489,13.8647
2007/1/31,2385.335,,9.59458E+12,1.87952E+12,35.0944,0.9864,20.4095,15.5517,13.8647
2007/2/1,2395.172,,9.58147E+12,1.8924E+12,35.0464,0.9842,20.4128,15.5544,13.8647
2007/2/2,2298.003,,9.15073E+12,1.81573E+12,33.4709,0.9797,20.4128,15.5604,13.873
2007/2/5,2271.797,,8.89908E+12,1.79546E+12,32.5504,0.973,20.4322,15.5664,13.873
2007/2/6,2316.04,,9.10898E+12,1.8302E+12,33.3182,0.9775,20.4378,15.5699,13.873
2007/2/7,2369.787,,9.24707E+12,1.87345E+12,33.821,0.9821,20.482,15.5734,13.873
2007/2/8,2410.601,,9.29996E+12,1.90547E+12,34.0145,0.9821,20.4868,15.577,13.873
2007/2/9,2397.245,,9.25506E+12,1.89509E+12,33.8442,0.9799,20.4868,15.5806,13.8896
2007/2/12,2485.392,,9.53407E+12,1.96562E+12,34.8012,0.9822,20.4901,15.5858,13.8896
2007/2/13,2522.63,,9.60792E+12,1.99589E+12,35.0472,0.9844,20.5119,15.5909,13.8896
2007/2/14,2588.349,,9.87358E+12,2.05064E+12,35.9907,0.9867,20.5176,15.6048,13.8896
2007/2/15,2668.633,,1.0191E+13,2.11413E+12,37.1457,0.9934,20.5326,15.6187,13.8896
2007/2/16,2676.735,,1.02005E+13,2.122E+12,37.1522,0.9934,20.5326,15.6205,13.8909
2007/2/26,2707.676,,1.04277E+13,2.15757E+12,37.6573,0.9978,20.5415,15.6223,13.8909
2007/2/27,2457.492,,9.50299E+12,1.95862E+12,34.3179,0.9692,20.5475,15.625,13.8909
2007/2/28,2544.571,,9.87255E+12,2.03095E+12,35.6527,0.9781,20.5508,15.6277,13.8909
2007/3/1,2473.544,,9.56952E+12,1.9736E+12,34.5584,0.9672,20.554,15.6279,13.8909
2007/3/2,2508.729,,9.67247E+12,2.00438E+12,34.9302,0.9694,20.554,15.6281,13.9074
2007/3/5,2475.606,,9.48334E+12,1.97645E+12,34.2511,0.9608,20.5595,15.6345,13.9074
2007/3/6,2520.293,,9.70571E+12,2.01408E+12,35.0192,0.9696,20.5717,15.6409,13.9074
2007/3/7,2589.436,,9.89394E+12,2.0735E+12,35.6961,0.9783,20.5741,15.6475,13.9074
2007/3/8,2627.63,,9.98941E+12,2.10536E+12,35.9947,0.9805,20.6049,15.6542,13.9074
2007/3/9,2611.393,,1.00289E+13,2.0953E+12,36.0885,0.9806,20.6049,15.6613,13.9118
2007/3/12,2616.172,,1.00578E+13,2.10021E+12,36.1652,0.9828,20.605,15.6684,13.9118
2007/3/13,2640.169,,1.00722E+13,2.11899E+12,36.2108,0.9828,20.6114,15.6713,13.9118
2007/3/14,2597.357,,9.85919E+12,2.08466E+12,35.4315,0.9657,20.6156,15.6741,13.9118
2007/3/15,2645.546,,1.03328E+13,2.14908E+12,36.7232,0.985,20.6405,15.6776,13.9118
2007/3/16,2604.226,,1.02829E+13,2.11559E+12,36.4294,0.9808,20.6405,15.6811,13.9132
2007/3/19,2659.413,,1.06085E+13,2.16125E+12,37.4252,0.9936,20.6507,15.6814,13.9132
2007/3/20,2672.771,,1.06351E+13,2.17236E+12,37.1397,0.9851,20.7741,15.6817,13.9132
2007/3/21,2702.597,,1.07044E+13,2.19617E+12,37.3808,0.9915,21.0798,15.7005,13.9132
2007/3/22,2711.322,,1.07504E+13,2.20373E+12,37.4796,0.9936,21.1192,15.7193,13.9132
2007/3/23,2716.266,,1.07378E+13,2.20782E+12,35.8181,0.9577,21.1192,15.7284,13.9199
2007/3/26,2764.034,,1.0878E+13,2.2473E+12,36.2431,0.9705,21.1726,15.7375,13.9199
2007/3/27,2784.023,,1.08881E+13,2.2614E+12,36.2739,0.9705,21.2324,15.7472,13.9199
2007/3/28,2797.649,,1.1022E+13,2.27101E+12,36.4926,0.9748,21.2436,15.757,13.9199
2007/3/29,2783.305,,1.12165E+13,2.2658E+12,37.1024,0.979,21.2734,15.7583,13.9199
2007/3/30,2781.784,,1.11372E+13,2.27061E+12,36.6358,0.9728,21.2734,15.7596,13.9244
2007/4/2,2850.107,,1.13719E+13,2.3323E+12,36.9691,0.9749,21.2969,15.7604,13.9244
2007/4/3,2888.115,,1.15015E+13,2.36552E+12,37.3799,0.9875,21.3618,15.7613,13.9244
2007/4/4,2911.821,,1.148E+13,2.3907E+12,35.9213,0.9439,21.3648,15.7623,13.9244
2007/4/5,2945.045,,1.15591E+13,2.41892E+12,36.1689,0.9544,21.5004,15.7634,13.9244
2007/4/6,2972.008,,1.15631E+13,2.44283E+12,36.1802,0.9545,21.5004,15.7639,13.9273
2007/4/9,3038.172,,1.18159E+13,2.49368E+12,36.9508,0.9711,21.5115,15.7643,13.9273
2007/4/10,3081.568,,1.20184E+13,2.54436E+12,37.0935,0.9753,21.5177,15.774,13.9273
2007/4/11,3121.319,,1.22062E+13,2.58E+12,37.5193,0.9938,21.9357,15.7836,13.9273
2007/4/12,3176.437,,1.23075E+13,2.62684E+12,37.7408,1,22.3184,15.8007,13.9273
2007/4/13,3169.233,,1.22833E+13,2.62103E+12,37.1157,0.9734,22.3184,15.8177,13.9498
2007/4/16,3255.998,,1.25332E+13,2.69971E+12,36.6558,0.9591,22.6796,15.8322,13.9498
2007/4/17,3283.604,,1.25324E+13,2.72313E+12,36.4024,0.949,23.2827,15.8467,13.9498
2007/4/18,3304.501,,1.2477E+13,2.74686E+12,35.5621,0.9185,23.2889,15.868,13.9498
2007/4/19,3150.303,,1.19204E+13,2.64302E+12,33.885,0.8943,23.4074,15.8893,13.9498
2007/4/20,3289.282,,1.23634E+13,2.76834E+12,35.1144,0.9148,23.4074,15.9043,13.976
2007/4/23,3431.318,,1.27728E+13,2.88683E+12,36.2903,0.9474,23.4859,15.9193,13.976
2007/4/24,3445.196,,1.27596E+13,2.90101E+12,36.2053,0.9394,23.5018,15.9597,13.976
2007/4/25,3448.281,,1.28669E+13,2.90556E+12,36.1327,0.9315,23.512,16.0001,13.976
2007/4/26,3493.581,,1.30059E+13,2.94769E+12,36.2332,0.9416,23.5333,16.0093,13.976
2007/4/27,3470.523,,1.29121E+13,2.9296E+12,34.7341,0.8936,23.5333,16.0185,13.9844
2007/4/30,3558.709,,1.32993E+13,3.00585E+12,34.1498,0.8858,23.7463,16.0947,13.9844
2007/5/8,3686.03,,1.36433E+13,3.123E+12,35.1954,0.908,24.0314,16.1709,13.9844
2007/5/9,3701.277,,1.38979E+13,3.13811E+12,35.8453,0.9182,24.0341,16.4618,13.9844
2007/5/10,3724.51,,1.40115E+13,3.15552E+12,36.1382,0.9303,24.058,16.7528,13.9844
2007/5/11,3702.612,,1.38813E+13,3.14045E+12,35.8025,0.9125,24.058,16.7991,13.9977
2007/5/14,3734.42,,1.39874E+13,3.22619E+12,36.076,0.9226,24.5766,16.8455,13.9977
2007/5/15,3604.636,,1.3471E+13,3.11296E+12,34.7442,0.8851,24.6449,16.9038,13.9977
2007/5/16,3700.287,,1.37457E+13,3.20251E+12,35.4527,0.9032,24.7134,16.9622,13.9977
2007/5/17,3778.605,,1.39252E+13,3.27656E+12,35.9157,0.9152,24.8414,17.0991,13.9977
2007/5/18,3776.629,,1.42681E+13,3.28612E+12,36.4543,0.9528,24.8414,17.2361,13.9987
2007/5/21,3831.443,,1.43693E+13,3.33503E+12,36.7129,0.9607,25.0623,17.2717,13.9987
2007/5/22,3870.489,,1.44685E+13,3.37103E+12,36.9663,0.9647,25.5755,17.3073,13.9987
2007/5/23,3938.945,,1.46758E+13,3.43196E+12,37.496,0.9902,25.6335,17.4404,13.9987
2007/5/24,3919.748,,1.46129E+13,3.43657E+12,37.3351,0.9805,25.9135,17.5735,13.9987
2007/5/25,3985.252,,1.46682E+13,3.50847E+12,37.4581,0.9864,25.9135,18.0265,14.0039
2007/5/28,4072.578,,1.5028E+13,3.58779E+12,38.3769,1,26.2064,18.4796,14.0039
2007/5/29,4168.289,,1.59332E+13,3.69313E+12,39.432,1,26.9535,18.4876,14.0039
2007/5/30,3886.459,,1.49444E+13,3.44867E+12,36.985,0.9593,26.9587,18.4956,14.0039
2007/5/31,3927.952,,1.53712E+13,3.48822E+12,37.9567,0.9961,26.974,18.6015,14.0039
2007/6/1,3803.954,,1.50649E+13,3.38471E+12,37.2347,0.971,26.974,18.7074,14.0106
2007/6/4,3511.431,,1.38162E+13,3.12454E+12,34.1484,0.8516,27.3299,18.7325,14.0106
2007/6/5,3634.633,,1.42536E+13,3.24269E+12,35.2293,0.8788,27.3486,18.7576,14.0106
